exp_name,task_type,hashed_id,joint_id_task,task_name,task_number,attempt_number,num_actions,solved,test_output_grid,first_written_solution,last_written_solution,complete,first_written_solution_word_count,last_written_solution_word_count,word_count_diff
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_dbc1a6ce.json,dbc1a6ce.json,3,3,210,false,|00000001001888100000|05555555555555555555|00100000008000000000|05555555555555555555|00000000001000000000|05555555555555555555|00000000008000000001|05555555555555555555|00000000018000000000|05555555555555555555|01000000008000000000|05555555555555555555|00000010008000000000|05555555555555555555|01000000008000000000|05555555555555555555|00000000001000000000|05555555555555555555|00000000000010000000|05555555555555555555|00000000000001000000|05555555555555555555|00000000000000000000|05555555555555555555|00000000010000000000|05555555555555555555|00000000000000000000|05555555555555555555|00000018888888100000|05555555555555555555|,Fill in light blue between in blue paths that intercept. ,Connection of blue with light blue.  Horizontal and vertical. ,false,10,9,-1
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_dbc1a6ce.json,dbc1a6ce.json,3,2,205,false,|00000001001000100000|05555555555555555555|00100000008000000000|05555555555555555555|00000000001000000000|05555555555555555555|00000000008000000001|05555555555555555555|00000000018000000000|05555555555555555555|01000000008000000000|05555555555555555555|00000010008000000000|05555555555555555555|01000000008000000000|05555555555555555555|00000000001000000000|05555555555555555555|00000000000010000000|05555555555555555555|00000000000001000000|05555555555555555555|00000000000000000000|05555555555555555555|00000000010000000000|05555555555555555555|00000000000000000000|05555555555555555555|00000018888888100000|05555555555555555555|,Fill in light blue between in blue paths that intercept. ,Connection of blue with light blue.  Horizontal and vertical. ,false,10,9,-1
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_e21d9049.json,e21d9049.json,1,3,193,false,|0000030000000000000|0000020000000000000|0000040000000000000|0000020000000000000|0000030000000000000|0000010000000000000|1423142314231423142|0000020000000000000|0000030000000000000|0000010000000000000|0000040000000000000|0000020000000000000|0000030000000000000|0000010000000000000|0000040000000000000|0000020000000000000|0000030000000000000|0000010000000000000|0000040000000000000|0000020000000000000|0000030000000000000|0000010000000000000|0000040000000000000|0000020000000000000|0000030000000000000|0000010000000000000|0000040000000000000|0000020000000000000|0000030000000000000|0000010000000000000|,Follow the color block patter. Extend horizontal and vertical.,follow color block and extend horizontal and vertical.,false,9,8,-1
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_e21d9049.json,e21d9049.json,1,2,95,false,|00000030000000000000|00000000000000000000|00000020000000000000|00000000000000000000|00000040000000000000|00000000000000000000|24132423142314231423|00000000000000000000|00000030000000000000|00000000000000000000|00000010000000000000|00000000000000000000|00000040000000000000|00000000000000000000|00000020000000000000|00000000000000000000|00000030000000000000|00000000000000000000|00000010000000000000|00000000000000000000|,Follow the color block patter. Extend horizontal and vertical.,follow color block and extend horizontal and vertical.,false,9,8,-1
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_e21d9049.json,e21d9049.json,1,1,53,false,|00000020000000000000|00000040000000000000|00000010000000000000|00000030000000000000|00000020000000000000|00000040000000000000|24132423142314231423|00000030000000000000|00000010000000000000|00000040000000000000|00000020000000000000|00000030000000000000|00000010000000000000|00000040000000000000|00000020000000000000|00000030000000000000|00000010000000000000|00000040000000000000|00000020000000000000|00000030000000000000|,Follow the color block patter. Extend horizontal and vertical.,follow color block and extend horizontal and vertical.,false,9,8,-1
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_3428a4f5.json,3428a4f5.json,2,3,30,false,|30033|33303|33300|00333|33003|00333|,Use black fill ion outsides depending on original pattern.,Use black fill depending on original pattern.,false,9,7,-2
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_dbc1a6ce.json,dbc1a6ce.json,3,1,28,false,|000000018818881000000|001000000080000000000|000000000010000000000|000000000000000000010|000000000100000000000|010000000800000000000|080000100800000000000|010000800800000000000|000000800810000000000|000000800801000000000|000000800800010000000|000000800800000000000|000000800100000000000|000000800000000000000|000000100000001000000|000000000000000000000|010000000000000000000|080000000000000000000|018100000000000000000|,Fill in light blue between in blue paths that intercept. ,Connection of blue with light blue.  Horizontal and vertical. ,false,10,9,-1
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_3428a4f5.json,3428a4f5.json,2,2,27,false,|00033|33303|33300|00333|33003|00333|,Use black fill ion outsides depending on original pattern.,Use black fill depending on original pattern.,false,9,7,-2
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_3428a4f5.json,3428a4f5.json,2,1,25,false,|00033|33303|33300|00333|33000|00333|,Use black fill ion outsides depending on original pattern.,Use black fill depending on original pattern.,false,9,7,-2
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_1bfc4729.json,1bfc4729.json,5,3,18,false,|8000000000|8000000000|8222222222|8000000000|8000000000|8000000000|8000000000|8888888888|8000000000|8000000000|,Extend horizontal then vertical,Extend color horizontal then vertical. ,false,4,5,1
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_1bfc4729.json,1bfc4729.json,5,2,14,false,|2000000000|2000000000|2222222222|2000000000|2000000000|2000000000|2000000000|8888888888|8000000000|8000000000|,Extend horizontal then vertical,Extend color horizontal then vertical. ,false,4,5,1
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_ed36ccf7.json,ed36ccf7.json,4,1,8,true,|005|005|050|,Rotate counter clockwise.,Rotate counter clockwise.,false,3,3,0
expv1,training,00e515b84bc3a0e4c555e208aded5f96,00e515b84bc3a0e4c555e208aded5f96_1bfc4729.json,1bfc4729.json,5,1,3,false,|000|000|000|,Extend horizontal then vertical,Extend color horizontal then vertical. ,false,4,5,1
expv4,training,00e84fc37e9b02ccca4af4b26250331a,00e84fc37e9b02ccca4af4b26250331a_57aa92db.json,57aa92db.json,3,3,206,false,|000000000011111100000000000000|000000000011111100000000000000|000088000011111100000000000000|000818011144411100000000000000|000880011144411100000222222200|000000011144411100000222222200|000000011111100000000222222200|000000011111100000222111122200|000000011111100000222111122200|000000000000000000222111122200|000000111100000000222111122200|000000111100000000222222200000|000011331100000000222222200000|000011331100000000222222200000|000011110000000000000000000000|000011110000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,The output has to somehow look like the smaller shape in the top left.,To try and replicate the shape on the top left using existing shapes.,true,14,13,-1
expv4,training,00e84fc37e9b02ccca4af4b26250331a,00e84fc37e9b02ccca4af4b26250331a_57aa92db.json,57aa92db.json,3,2,194,false,|000000000011111100000000000000|000000000011111100000000000000|000088000011111100000000000000|000818011144411100000222222220|000880011144411100000222222220|000000011144411100000222222220|000000011111100000000222222220|000000011111100002222111122220|000000011111100002222111122220|000000000000000002222111122220|000000111100000002222111122220|000000111100000002222222200000|000011331100000002222222200000|000011331100000002222222200000|000011110000000002222222200000|000011110000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,The output has to somehow look like the smaller shape in the top left.,To try and replicate the shape on the top left using existing shapes.,true,14,13,-1
expv4,training,00e84fc37e9b02ccca4af4b26250331a,00e84fc37e9b02ccca4af4b26250331a_57aa92db.json,57aa92db.json,3,1,81,false,|000000000011100000000000000000|000000000011111100000000000000|000088000011111100000000000000|000818000044411100000000000000|000880000044411100000000000000|000000000044411100000000000000|000000000011111100000000000000|000000000011111100000111122220|000000000000000000000111122220|000011110000000000000111122220|000111111100000000000111122220|000111111100000000000011111011|000111131100000000001111111110|000111331100000000000011110000|000011001000000000000000000000|000001000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,The output has to somehow look like the smaller shape in the top left.,To try and replicate the shape on the top left using existing shapes.,true,14,13,-1
expv4,training,00e84fc37e9b02ccca4af4b26250331a,00e84fc37e9b02ccca4af4b26250331a_56ff96f3.json,56ff96f3.json,2,1,29,true,|88800000|88800000|00000000|00000000|06666600|06666600|06666600|06666600|00000000|,The samples imply the squares were corners for larger shapes.,The samples imply the squares were corners for larger shapes.,true,10,10,0
expv4,training,00e84fc37e9b02ccca4af4b26250331a,00e84fc37e9b02ccca4af4b26250331a_56dc2b01.json,56dc2b01.json,1,1,28,true,|000020338000000000|000023038000000000|000023338000000000|000023008000000000|,The examples imply the green shape needs to be pushed against the red line and sandwiched between the red and blue lines.,The examples imply the green shape needs to be pushed against the red line and sandwiched between the red and blue lines.,true,22,22,0
expv4,training,00e84fc37e9b02ccca4af4b26250331a,00e84fc37e9b02ccca4af4b26250331a_5ad4f10b.json,5ad4f10b.json,4,2,17,true,|404|044|004|,Replicate the shape but smaller.,Replicate the shape but smaller and in the color of the dots,true,5,12,7
expv4,training,00e84fc37e9b02ccca4af4b26250331a,00e84fc37e9b02ccca4af4b26250331a_5bd6f4ac.json,5bd6f4ac.json,5,1,14,true,|589|090|920|,Copy the top right pattern,Copy the top right pattern,true,5,5,0
expv4,training,00e84fc37e9b02ccca4af4b26250331a,00e84fc37e9b02ccca4af4b26250331a_5ad4f10b.json,5ad4f10b.json,4,1,9,false,|808|088|008|,Replicate the shape but smaller.,Replicate the shape but smaller and in the color of the dots,true,5,12,7
expv6_4,evaluation,0125a56b61fa6c684e5f20f211a203df,0125a56b61fa6c684e5f20f211a203df_5af49b42.json,5af49b42.json,1,3,161,false,|953000000000000000|000000002138000000|000000000000000000|000953000000000000|000000000000000000|000000000000567000|000000000000000000|000000000000000000|000000213800000000|000000000000000000|000000000000000000|000000000005620000|000000000000000000|005670000000000000|000000000000000000|000000000000000000|213800000000000567|,Create a checkerboard pattern by alternating colors in each row.,Create a checkerboard pattern by alternating colors in each row,true,10,10,0
expv6_4,evaluation,0125a56b61fa6c684e5f20f211a203df,0125a56b61fa6c684e5f20f211a203df_5af49b42.json,5af49b42.json,1,2,110,false,|953000000000000000|000000002138000000|000000000000000000|000953000000000000|000000000000000000|000000000000567000|000000000000000000|000000000000000000|000000000000000000|000000213800000000|000000000000000000|000000000005620000|000000000000000000|005670000000000000|000000000000000000|000000000000000000|213800000000000567|,Create a checkerboard pattern by alternating colors in each row.,Create a checkerboard pattern by alternating colors in each row,true,10,10,0
